schema_version	canonical_vgp_root	catalog_commit	catalog_sha256	catalog_line	catalog_record_ordinal	catalog_pair_id	link_class	scientific_name	taxid	main_assembly_id	linked_assembly_id	h1_accession_version	h2_accession_version	selection_id	eligibility	eligibility_reason	confidence_tier	annotation_covariate	qv_covariate	busco_covariate	raw_read_covariate	repeat_covariate	kmer_covariate	execution_disposition	hard_failure_class	latest_stage	latest_job_id	latest_job_state	attempted_slurm_jobs	completed_slurm_allocations	callable_bp	heterozygous_snps	callable_pi	primary_theta_0	bootstrap_attempts	finite_bootstraps	bootstrap_theta_q025	bootstrap_theta_median	bootstrap_theta_q975	psmc_uncertainty_status	scenario_uncertainty_status	annotation_partition_status	fastga_scratch_contract_status	fastga_scratch_contract_job_id	fastga_scratch_contract_packet	same_pair_pi_psmc_non_independent	population_inference_authorized	verification_job_id	verification_status	result_packet
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	35	34	R0035-ALT01	alternate	Sciurus carolinensis	30640	mSciCar1.2.pri	mSciCar1.2.alt	GCA_902686445.2	GCA_902685475.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	36	35	R0036-HQ01	other_high_quality	Urocitellus parryii	9999	mUroPar1.hap1	mUroPar1.hap2	GCA_045843805.1	GCA_045843765.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	37	36	R0037-ALT01	alternate	Spermophilus citellus	9997	mSpeCit3.pri	mSpeCit3.alt	GCA_964194105.1	GCA_964194095.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	38	37	R0038-HQ01	other_high_quality	Callospermophilus lateralis	76772	mCalLat2.hap1	mCalLat2.hap2	GCA_048772815.1	GCA_048772825.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	39	38	R0039-HQ01	other_high_quality	Marmota flaviventris	93162	mMarFla1.hap1	mMarFla1.hap2	GCA_047511675.1	GCA_047512175.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	42	41	R0042-ALT01	alternate	Apodemus sylvaticus	10129	mApoSyl1.pri	mApoSyl1.alt	GCA_947179515.1	GCA_947179525.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	43	42	R0043-ALT01	alternate	Arvicanthis niloticus	61156	mArvNil1.pat	mArvNil1.mat	GCA_011762505.3	GCA_011750645.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	44	43	R0044-ALT01	alternate	Rattus norvegicus	10116	mRatNor1.pri	mRatNor1.alt	GCA_015227675.2	GCA_015244455.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	45	44	R0045-ALT01	alternate	Micromys minutus	13151	mMicMin1.pri	mMicMin1.alt	GCA_963924665.1	GCA_963924645.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	46	45	R0046-ALT01	alternate	Mus musculus	10090	mMusMuc1.pri	mMusMuc1.alt	GCA_949316315.1	GCA_949316305.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	48	47	R0048-HQ01	other_high_quality	Microtus pennsylvanicus	10058	mMicPen1.hap1	mMicPen1.hap2	GCA_037038515.1	GCA_037039175.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	50	49	R0050-ALT01	alternate	Arvicola amphibius	1047088	mArvAmp1.pri	mArvAmp1.alt	GCA_903992535.2	GCA_903992525.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	51	50	R0051-ALT01	alternate	Chionomys nivalis	269649	mChiNiv1.pri	mChiNiv1.alt	GCA_950005125.1	GCA_950005115.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	55	54	R0055-HQ01	other_high_quality	Jaculus jaculus	51337	mJacJac1.mat	mJacJac1.pat	GCA_020740685.1	GCA_020740715.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	58	57	R0058-HQ01	other_high_quality	Thomomys bottae	10013	mThoBot2.hap1	mThoBot2.hap2	GCA_031878675.1	GCA_031878665.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	58	57	R0058-HQ02	other_high_quality	Thomomys bottae	10013	mThoBot2.hap1	mThoBot1.0.p	GCA_031878675.1	GCA_024803745.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	58	57	R0058-ALT01	alternate	Thomomys bottae	10013	mThoBot2.hap1	mThoBot1.0.a	GCA_031878675.1	GCA_024803775.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	59	58	R0059-HQ01	other_high_quality	Castor canadensis	51338	mCasCan1.hap1	mCasCan1.hap2	GCA_047511655.1	GCA_047511605.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	60	59	R0060-ALT01	alternate	Oryctolagus cuniculus	9986	mOryCun1.pri	mOryCun1.alt	GCA_964237555.1	GCA_964237575.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	61	60	R0061-HQ01	other_high_quality	Ochotona princeps	9978	mOchPri1.hap1	mOchPri1.hap2	GCA_030435755.1	GCA_030435715.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	64	63	R0064-ALT01	alternate	Phocoena sinus	42100	mPhoSin1.pri	mPhoSin1.alt	GCA_008692025.1	GCA_008692045.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	65	64	R0065-ALT01	alternate	Phocoena phocoena	9742	mPhoPho1.pri	mPhoPho1.alt	GCA_963924675.1	GCA_963924725.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	66	65	R0066-HQ01	other_high_quality	Tursiops truncatus	9739	mTurTru1.mat	mTurTru1.pat	GCA_011762595.2	GCA_011762515.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	67	66	R0067-HQ01	other_high_quality	Pseudorca crassidens	82174	mPseCra1.hap1	mPseCra1.hap2	GCA_039906515.1	GCA_039906525.1	P02	eligible_exact_audited	PASS_RECIPROCAL_SAME_BIOSAMPLE_MUTUALLY_COMPARABLE_FROZEN_ACCESSIONS	B_provisional_until_qv_completeness_collapse_and_callability	paired RefSeq on H1; optional until exact sequence-dictionary audit	catalog QV absent; acquisition must bind Merqury QV and each haplotype must be >=40	both chromosome level; length ratio 0.999; require BUSCO complete >=0.90 and missing <=0.05 on both	HiFi named on both exact reports; raw-read runs must be frozen selectively by acquisition	UNVALIDATED_NOT_CORE_GATE	Hifiasm; no frozen collapse metric; require k-mer spectrum plus BUSCO duplicated <=0.05 and no unexplained copy-number asymmetry	HARD_INVALID_PRIMARY	hard_invalid_primary_impg_dictionary_failure	psmc_finalize	1782562	CANCELLED by 1001	26	3										NOT_COMPUTED_NO_VALID_CORE	PRESPECIFIED_NOT_COMPUTED_NO_VALID_CORE	NOT_RUN_NO_VALID_CORE	NOT_RUN_NO_VALID_CORE			true	false		NOT_APPLICABLE_NO_COMPLETED_CORE	NOT_APPLICABLE_NO_VALID_CORE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	69	68	R0069-HQ01	other_high_quality	Leucopleurus acutus	90246	mLagAcu1.hap1	mLagAcu1.hap2	GCA_964270905.1	GCA_964270935.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	70	69	R0070-ALT01	alternate	Orcinus orca	9733	mOrcOrc1.pri	mOrcOrc1.alt	GCA_937001465.1	GCA_937001455.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	71	70	R0071-ALT01	alternate	Lagenorhynchus albirostris	27610	mLagAlb1.pri	mLagAlb1.alt	GCA_949774975.1	GCA_949774935.1		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
vgp-real-scaleout-pair-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	72	71	R0072-ALT01	alternate	Globicephala melas	9731	mGloMel1.pri	mGloMel1.alt	GCA_963455315.2	GCA_963455345.2		not_eligible_discovery_link	EXACT_SAME_INDIVIDUAL_AND_MUTUAL_COMPARABILITY_NOT_AUDITED	UNASSIGNED	NOT_EVALUATED_NONELIGIBLE	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	UNVALIDATED	NOT_APPLICABLE_NONELIGIBLE					0	0										NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE	NOT_APPLICABLE_NONELIGIBLE			not_applicable	false			NOT_APPLICABLE_NONELIGIBLE
