task_index	inventory_id	accession_version	source_relative_path	source_path	source_format	source_bytes	source_compressed_sha256	mirror_state	derived_relative_path	resource_class	cpus	memory_mb	scratch_bytes	walltime	state	reason_code	attempts	derived_path	gzi_path	fai_path	provenance_path	source_decompressed_sha256	source_decompressed_bytes	sequence_count	names_lengths_sha256	derived_bgzf_sha256	derived_bgzf_bytes	gzi_sha256	gzi_bytes	fai_sha256	fai_bytes	compression_ratio	elapsed_seconds	cpu_seconds	peak_memory_bytes	peak_scratch_bytes	random_access_probe_count	bgzf_block_count	updated_at_utc
108	249fbdaf2ba468f266055e72a0b820f0204b386a5e33948f8006445bc85a5e36	GCA_040939525.1	GCA/040/939/525/GCA_040939525.1/GCA_040939525.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCA/040/939/525/GCA_040939525.1/GCA_040939525.1.fa.gz	gzip	12905333535	1a013c6b90d25223d2e5f4f22afb499db2ad72e83d016de77a435f9025c29688	verified	objects/GCA/040/939/525/GCA_040939525.1/GCA_040939525.1.fa.gz	large	8	32768	25769803776	18:00:00	converted	STREAM_CONVERTED_VERIFIED	2	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/040/939/525/GCA_040939525.1/GCA_040939525.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/040/939/525/GCA_040939525.1/GCA_040939525.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/040/939/525/GCA_040939525.1/GCA_040939525.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/040/939/525/GCA_040939525.1/provenance.json	2229e17f7854dcad69f4168dd8464e1c1a6ca7e9c0456b86a704787afd67e73e	41334795836	7125	030439726d5203893d2d33c1554b67b18ad164c224aee05e7c5a1d1568ddab1b	343a461fc360d613699f31bfb0807d01d9dbfd0626aefd8b0b7ca2eb221983f0	13143419777	7e8faaba356b42124e77000969714676abcab09661ba2994691b6d3162b90509	10131080	48ad9dd696a762a739e7ab5d250cc28585ee0f6c1a83102e6070b798b570433d	301768	0.3179747114065315	1805.085089	7928.415119	39014400	13154026237	3	633194	2026-07-19T18:47:00.707644Z
109	383d6f22c90012182a4f5f135f42713b084acd95e9b08c799960b60bca93425f	GCA_040954625.2	GCA/040/954/625/GCA_040954625.2/GCA_040954625.2.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCA/040/954/625/GCA_040954625.2/GCA_040954625.2.fa.gz	gzip	100224256	8ec0f6bd15516124620c03de477bdd72f80ceab1a8d35fd92f7cb0d3a42a4023	verified	objects/GCA/040/954/625/GCA_040954625.2/GCA_040954625.2.fa.gz	tiny	2	4096	2147483648	02:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/040/954/625/GCA_040954625.2/GCA_040954625.2.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/040/954/625/GCA_040954625.2/GCA_040954625.2.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/040/954/625/GCA_040954625.2/GCA_040954625.2.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/040/954/625/GCA_040954625.2/provenance.json	ed78230081324cdf177e30d6edab3e4352e5536b22a7d72ae0b50e0c85d59556	336289750	100	d7ae4094bafafbbe38cf64d2828e4537a10ace6629bb186611a05cb4e8536a1b	5098c934485bc81997b2d6b1e63caee7771e16c90ce4c109850d782556414b30	102276303	2f9da704ce2157d242e808a5c21cfa04a8c1df07c98b96b3c49510f914f553c8	82424	2aad95faf924135458b6defff28bdf432aa1fa290c1263762c1f56f59038c7a6	3909	0.30413149077543994	70.091929	64.075524	39022592	102365035	3	5153	2026-07-19T15:51:44.820544Z
110	85f839941fc9154dad7649252657471136a9a4cd416515c3135e47079a7a12be	GCA_040955705.1	GCA/040/955/705/GCA_040955705.1/GCA_040955705.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCA/040/955/705/GCA_040955705.1/GCA_040955705.1.fa.gz	gzip	787701763	45d80c595c5fea5bd933a943d4469b848f0f9772e4f62139cf0f1eaa4c8e48d9	verified	objects/GCA/040/955/705/GCA_040955705.1/GCA_040955705.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/040/955/705/GCA_040955705.1/GCA_040955705.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/040/955/705/GCA_040955705.1/GCA_040955705.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/040/955/705/GCA_040955705.1/GCA_040955705.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/040/955/705/GCA_040955705.1/provenance.json	0acea1027444bdc4b597895bc559b3a3224f735547ed3f4c8acd6a70232751dd	2431693555	76	fe2dd1ebe798331df65255031113ac2e627fade813e630b897d35a7dff8ce358	135de0c62ab971f5e796cc65d1299c1147172346487a79734dd8390d078871f8	805343494	99c385a923f5721c71da198befbf823a0a810af77b736c912a373486a65b1747	596008	a19f855073937e9e9826afd64cb0af3be6aad8df65deff0c2b3090684957042a	2966	0.3311862600219788	211.028605	501.79825	39211008	805944240	3	37252	2026-07-19T16:28:48.523274Z
111	fbb93106a0d197b97d0f8b410d46058146f7fed653e217d3d99a3a2407159b1f	GCA_041735815.1	GCA/041/735/815/GCA_041735815.1/GCA_041735815.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCA/041/735/815/GCA_041735815.1/GCA_041735815.1.fa.gz	gzip	921077179	24bac534510102f566b56c21e1e817aea5fa8d388d64466016f59a92d9372be8	verified	objects/GCA/041/735/815/GCA_041735815.1/GCA_041735815.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/735/815/GCA_041735815.1/GCA_041735815.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/735/815/GCA_041735815.1/GCA_041735815.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/735/815/GCA_041735815.1/GCA_041735815.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/735/815/GCA_041735815.1/provenance.json	0918ae5cef80a5f41b1961bf0e2dc77370d82d35e27741c74216472140e79341	2921202532	31	9aebc1c4c605f7aa2a73bb0f6765cabf1cb0b03eadd067bb07e2f59130e0f08e	8394b13705c0a993eea2093bf8945dc12295f064a0ff31a06f169f36e04632c0	943833773	d23a4924c8fe22195e3205f6be9855c2a1a21696ab7496d0478f0bcbf17533a2	715976	1514cfac7b724e2d62d800df8dd8ad81c15c2759e1c300fbcb6c42db6ef57327	1145	0.32309768414236056	248.968193	579.520299	39346176	944551606	3	44750	2026-07-19T16:29:27.835371Z
112	464489d92ca7338c5605f1a85d253d00cd8a71e04672c00053042f04b3848a0a	GCA_041753875.1	GCA/041/753/875/GCA_041753875.1/GCA_041753875.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCA/041/753/875/GCA_041753875.1/GCA_041753875.1.fa.gz	gzip	235727135	0626a2b570f3dc7584e9fbd17fc6b5388c34f88d5598871f4921342f77058ff0	verified	objects/GCA/041/753/875/GCA_041753875.1/GCA_041753875.1.fa.gz	tiny	2	4096	2147483648	02:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/753/875/GCA_041753875.1/GCA_041753875.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/753/875/GCA_041753875.1/GCA_041753875.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/753/875/GCA_041753875.1/GCA_041753875.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/753/875/GCA_041753875.1/provenance.json	e3516943278888b8a7f5440a9ef457adcf16f734b04a2b1bd4ed3784176bdfb0	729275470	24	b2f487a6787ef473417d2da204ee1d1a24c3141b9cab48d8d0a10e74f1576ec1	3876222bf0a8321e223c2b86896cbe4e809c995b79d2c556abb3a0e14147616e	240782644	59a0dbae0953d58cbe9517881215e740404873720739af3eb4e7667993d45430	178744	f8b74ca0263ae90f235e30abda53e5b29af13bf2502812891e434b8de1cbcdf2	854	0.3301669312968939	134.299687	147.560296	39145472	240962800	3	11173	2026-07-19T15:52:49.028089Z
113	5f192a65a90e3caa54cd023cf47de290e99f5038d0ac0f18b5b50a28162d4da4	GCA_041834305.1	GCA/041/834/305/GCA_041834305.1/GCA_041834305.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCA/041/834/305/GCA_041834305.1/GCA_041834305.1.fa.gz	gzip	901757074	a60cbfa660501bd1d82583567962d50b0aa40cb62aec595c1a22d35316ad81ea	verified	objects/GCA/041/834/305/GCA_041834305.1/GCA_041834305.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/834/305/GCA_041834305.1/GCA_041834305.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/834/305/GCA_041834305.1/GCA_041834305.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/834/305/GCA_041834305.1/GCA_041834305.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/834/305/GCA_041834305.1/provenance.json	1b0bdbc9aa04eb2bb5a27faecbb819f21159010d264afe421f2a27a1a900fd9e	3209562586	1355	8c1d7cbbb5e4e7bb3b65a3ae916e70531825347afaa89d627188724c2fa32404	84df878e1e6500a5d79283bee7e6df060a0b6dd45acd8f4fd2ee22abe3a57814	927711566	fa688f374df410bbec85d98498d572cc160647f1c5540b5123af0e7f2d8ad00e	786664	609569a5bfc85469209fe5e3cca58428334fe8441d70509bf706c3792f3420f7	56419	0.28904610554928745	224.836958	576.818345	38862848	928588126	3	49168	2026-07-19T16:29:27.783516Z
114	685759c12fbba85831c349a92b44ed0e7fa10dd76951ccd9853fba4156ae549a	GCA_041902795.1	GCA/041/902/795/GCA_041902795.1/GCA_041902795.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCA/041/902/795/GCA_041902795.1/GCA_041902795.1.fa.gz	gzip	233189865	ae6b82296b398c83b92e4d323d08e0232e9d768e55b985d3601be6adc0983c30	verified	objects/GCA/041/902/795/GCA_041902795.1/GCA_041902795.1.fa.gz	tiny	2	4096	2147483648	02:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/902/795/GCA_041902795.1/GCA_041902795.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/902/795/GCA_041902795.1/GCA_041902795.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/902/795/GCA_041902795.1/GCA_041902795.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/902/795/GCA_041902795.1/provenance.json	3b60daaecffcdfe9987ab3f7fa0532f98978436406cf1d439a4893b7fe37c6ff	850105257	460	e090e0ec283716832a6a8b0a2b98bbc04405bb583c2298409ecad792430799b2	c410a7e7361625285ed3b40022b092641d9d2326ec2d569718f617dd1a385a6c	238691255	008338bb25868bc55026ff8f94b3c87c8a86cd5fd7d4a4de93ca1a0788e63b8b	208360	6fe1879028a53bd1cea84ddcbe72cd3d85546213ed0d2ff4ac09d30d3234424d	18449	0.2807784718828059	138.645737	149.071976	38871040	238929240	3	13024	2026-07-19T15:53:52.234192Z
115	53771b78ae973f508c3d0c46557d01fed4fa76699d7a947037891000e8c1f802	GCA_041903045.1	GCA/041/903/045/GCA_041903045.1/GCA_041903045.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCA/041/903/045/GCA_041903045.1/GCA_041903045.1.fa.gz	gzip	361971772	571564afacaaf5ad5f0ead02bc4fc1bb9b36b5509203e1192e52d8aa3b1b40d6	verified	objects/GCA/041/903/045/GCA_041903045.1/GCA_041903045.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/903/045/GCA_041903045.1/GCA_041903045.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/903/045/GCA_041903045.1/GCA_041903045.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/903/045/GCA_041903045.1/GCA_041903045.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/041/903/045/GCA_041903045.1/provenance.json	74378e1e3bad680f91e37dfb46fbf0baf8786cc83dabfdca868f23875fdd79fa	1111178285	176	497c55bccdae2f2c577c46b2b47755ce41110c694e8dd14e370cfcd7e628123e	33d4a911a22eaedf20b694c801c38135105edeb0fb3c7ad3173d003c47c63a6f	370156734	c24c305d8caad2b9171c530e58c5db033009fb5262fc438bed6740e872738393	272344	c3c1aadcac9d106715f4bec89bf8c6c0a3030572a440c01b457c0732b839c362	7037	0.33312092127502296	91.029164	229.651368	39116800	370440269	3	17023	2026-07-19T16:27:39.784915Z
116	fc1ffa72a5cefbfa2c12719fa904499d7a106a54acb51627f524f0a9c15b0caf	GCA_042242135.1	GCA/042/242/135/GCA_042242135.1/GCA_042242135.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCA/042/242/135/GCA_042242135.1/GCA_042242135.1.fa.gz	gzip	247109412	1102df69007109e2025422780a880ace96d2e7b19fb8bfdc065bc0398fbb476e	verified	objects/GCA/042/242/135/GCA_042242135.1/GCA_042242135.1.fa.gz	tiny	2	4096	2147483648	02:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/042/242/135/GCA_042242135.1/GCA_042242135.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/042/242/135/GCA_042242135.1/GCA_042242135.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/042/242/135/GCA_042242135.1/GCA_042242135.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/042/242/135/GCA_042242135.1/provenance.json	03aa4baa19c5f13c226998c1fb90ec57c9d99aeff39a4d0150162e136445331a	817628636	552	1121d6d3fe432bd9e9e1a5ce2c22def87171941c88dacd0f865a4b8c9a2e8c58	6947a2bf746f48af3aa6bf600f1f4533fbc28f363e9db6db08e8a349efba6e21	252326621	aee8da3392d2f5a54281cab30afa5b0e89d390ad7afe66d3554388d1a79ad769	200392	474aabe3fe8e3050f3020bbc16573194ae3f3ce3e86f8c3f259b1b98c60f6391	22322	0.30860785678255037	144.715137	157.993842	39120896	252562912	3	12526	2026-07-19T15:54:12.531310Z
117	0f54b02ed697135d2235d41a53456374852f243ed633e98136229a71aa390c80	GCA_043250625.1	GCA/043/250/625/GCA_043250625.1/GCA_043250625.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCA/043/250/625/GCA_043250625.1/GCA_043250625.1.fa.gz	gzip	265447604	fde587ec538cc50120e2cd5a3e5fb3ce88d1775c7b00ccb3bec3d208f0238aa3	verified	objects/GCA/043/250/625/GCA_043250625.1/GCA_043250625.1.fa.gz	tiny	2	4096	2147483648	02:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/250/625/GCA_043250625.1/GCA_043250625.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/250/625/GCA_043250625.1/GCA_043250625.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/250/625/GCA_043250625.1/GCA_043250625.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/250/625/GCA_043250625.1/provenance.json	a3ba0dbf29f566b4f759ea979666476f3928b80f9a07e2472133f98cbf068f72	850515560	203	4e178866409691677cb8a72eaf7483d2fba05153e2b4d8926c1adeb954b2f437	66164bd3dd486b602c1e616b78d52be4d4f7a554ade8bd2958ab21ac28df40ed	272172714	7479bba4d79529a1f89cbd39209f939b09a8b9e2e9f3419613d2ffac854b181f	208456	6e0dad91059762c99c8edc26987b94ac50c88f4885d0ee65987873f87a70317d	8026	0.3200090942486696	153.912496	166.73324	39141376	272394061	3	13030	2026-07-19T15:54:21.715254Z
118	e2934c8d02101b91c82bab0c4d3be30cda7a531e6942ae771e745f9c488492ac	GCA_043290085.1	GCA/043/290/085/GCA_043290085.1/GCA_043290085.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCA/043/290/085/GCA_043290085.1/GCA_043290085.1.fa.gz	gzip	1811440482	d785315957de2e14856c49124c7c216b7cbf999bd122f2d529143818c6228164	verified	objects/GCA/043/290/085/GCA_043290085.1/GCA_043290085.1.fa.gz	medium	6	16384	8589934592	08:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/290/085/GCA_043290085.1/GCA_043290085.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/290/085/GCA_043290085.1/GCA_043290085.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/290/085/GCA_043290085.1/GCA_043290085.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/290/085/GCA_043290085.1/provenance.json	984a5d27df3e5aa6a25cb2e4ddfa2ba71834a20d21f1e930ed8ae8f5c61e7a01	5732787330	469	5003aa971a0c4b11952872100b0c1e27b350a10e4d7bc65ebe1b2c40a4eb553b	3295910f7e9b58f85fba00f2dd9b94609f7ee64bd18a8f8bae56f570cae46ab1	1852690602	bc728e7f0d20a85719d6447c5b79812e647e294aa10de272b7742befe55a1a5c	1405096	9b58733505c9a9b087684822cc7ea274a1dd280174ec6bec3a8805d8faec14f9	19332	0.32317448657213665	299.946757	1138.538589	39067648	1854126477	3	87820	2026-07-19T17:50:30.216849Z
119	646fc5b56cc967276cd1d4e6d24d9fe544ae6501609b083a1531e4ee8749e236	GCA_043727835.1	GCA/043/727/835/GCA_043727835.1/GCA_043727835.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCA/043/727/835/GCA_043727835.1/GCA_043727835.1.fa.gz	gzip	740987258	f15a37090a706b70d86a99f123f0a81df821f588efa2a99ed6930c12dbf45d65	verified	objects/GCA/043/727/835/GCA_043727835.1/GCA_043727835.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/727/835/GCA_043727835.1/GCA_043727835.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/727/835/GCA_043727835.1/GCA_043727835.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/727/835/GCA_043727835.1/GCA_043727835.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/727/835/GCA_043727835.1/provenance.json	fa9099847c1cedb674c66dd6a74782ad15bf1069a644737f3e7bb91db7917928	2314071774	75	259f47717d1e1cf35686136b8a693155b047e2ad4028a66a8a2c48fc40860ce5	2fd5fd6b966b77134913325e6d5e7c36dd623b5d996097d32210b5fa0587b07b	758485810	69d5d983772cc897ac45eedccf1ee008a56be980772395829a92f82cc75b739b	567176	2b2ef46e38ed0d9c7893045ba9bd4aa8f46cf02a7f0f21e01c18c594f7bbcfbe	3058	0.32777108235018815	194.312691	474.770089	39350272	759057919	3	35450	2026-07-19T16:29:26.122761Z
120	63df7c36d8a3ff1066d1ffdac1cc89b9c7b5fac9405e1449118bbf4cd161087a	GCA_043728065.1	GCA/043/728/065/GCA_043728065.1/GCA_043728065.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCA/043/728/065/GCA_043728065.1/GCA_043728065.1.fa.gz	gzip	717425784	ede5f17fcbe9cf9d48dfe82cf96c89b1339c2d5e6a3e95dd770fd2304b9f8fd1	verified	objects/GCA/043/728/065/GCA_043728065.1/GCA_043728065.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/728/065/GCA_043728065.1/GCA_043728065.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/728/065/GCA_043728065.1/GCA_043728065.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/728/065/GCA_043728065.1/GCA_043728065.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/728/065/GCA_043728065.1/provenance.json	ecec3f89185d21ef81259d15089ef82c67487b960d92a67317db42d85507a22f	2348548574	2194	e53d0a4e69fb6e0804a6a96fccd53ee0b669dba480fd7b4ee966eae7189bdca4	4a2894af26441c5a5793ff2a638da1d9051cd430462456310d43194b8d243682	733854114	35a1407c84565a01d923d9415d219836ac21b63415614ddb218f94c3604a9b0f	575624	834827b55b58c593280b578ec21522b4ad13c1a8d47993478a7765c9b6fe62b4	90239	0.3124713374567828	183.898492	459.707697	39063552	734573014	3	35978	2026-07-19T16:30:26.416254Z
121	63088cc264c8f5bc3e3dc34b766fef1d0e44e407bf6ecd71cc479dcc58792e65	GCA_043728145.1	GCA/043/728/145/GCA_043728145.1/GCA_043728145.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCA/043/728/145/GCA_043728145.1/GCA_043728145.1.fa.gz	gzip	723799779	f8664b4979850b3a37ef055719629da371dbb506e1365c0459ca39977ad42301	verified	objects/GCA/043/728/145/GCA_043728145.1/GCA_043728145.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/728/145/GCA_043728145.1/GCA_043728145.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/728/145/GCA_043728145.1/GCA_043728145.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/728/145/GCA_043728145.1/GCA_043728145.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/728/145/GCA_043728145.1/provenance.json	f3c1ceed5c5623dcfef21d499c106f9302efa09125cc79da595c40c5a287ab2d	2277073343	126	78b2d429f6b3c10cd146ddebb2d7b8f0d6cdfca48f5b7e282f2140bdca097532	24c748274557864eabb1ad9b6bd33a978d1de238e45d3c85d385bba62e9a62f0	741404660	4ff409a6c8e01595c4bc560c7396b29102535bfceb2681d9ae27400c0cefc3dc	558104	e99822c5a4be42f3c60ae54f3cc2961b914972a3c44d7ab991ad3472251ca690	5176	0.3255954237394979	173.423449	463.015233	38858752	741971065	3	34883	2026-07-19T16:30:35.047837Z
122	4853c8af1744fb61b0cfb796dbfec918ce10b0eb730b4172521c35dfbf2c134a	GCA_043748575.1	GCA/043/748/575/GCA_043748575.1/GCA_043748575.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCA/043/748/575/GCA_043748575.1/GCA_043748575.1.fa.gz	gzip	713257266	0fdc2d453b099237fd7ba7d88b6eca307c2d653abc98593b80a8b5b714f938e7	verified	objects/GCA/043/748/575/GCA_043748575.1/GCA_043748575.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/748/575/GCA_043748575.1/GCA_043748575.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/748/575/GCA_043748575.1/GCA_043748575.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/748/575/GCA_043748575.1/GCA_043748575.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/748/575/GCA_043748575.1/provenance.json	d44a339a074e1851ec9045343dd285a86ccca4f64a891963d701ebe029f927e5	2229247806	66	ac68277b4c4648e05c704a98420c69034e5fb751ec9f843c36250d84f461f972	2bc58a5e8ae8ad9e13d2efaff4ab1431c23d9437dd9a336cd470cb9baefc280b	730228885	8389aefd4626a81662d82e64b90ddbe8feb675a2732c552f9cd668f3028f3add	546392	384ce3e5db635723b4b44930385e46ab6b58ba7290c276d6baa5789c1a956c28	2670	0.3275673897870823	171.056014	452.480946	38830080	730779586	3	34151	2026-07-19T16:30:57.679241Z
123	6f83de829d9023182d84ec5b32907a2c73f5cca510bd85f74910902219418006	GCA_043748645.1	GCA/043/748/645/GCA_043748645.1/GCA_043748645.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCA/043/748/645/GCA_043748645.1/GCA_043748645.1.fa.gz	gzip	735351510	1bdfff4163a79b893093d4188c4a10d87334e371fea5cdf34445aefd3869f969	verified	objects/GCA/043/748/645/GCA_043748645.1/GCA_043748645.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/748/645/GCA_043748645.1/GCA_043748645.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/748/645/GCA_043748645.1/GCA_043748645.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/748/645/GCA_043748645.1/GCA_043748645.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCA/043/748/645/GCA_043748645.1/provenance.json	b3a6c06851264680f05bd0693720c0cfd545c50218280ee581074854a7d62fab	2253205287	38	601adbb0767c526ea5444fb36f27daefd97584f5a4662db9ed823e29bbaf92ab	bc21db062031734b261f15abc67b84436b06646d0fa8cbdf24f67133ed581d47	751971138	4a443f04e07a0364d69ee3495ce5667eadbd6e78971bcba7d1ee164dead24be1	552264	ec756cbd489f8c41be5b9009b68bcf9739bae31c6f0180035b31c2176697bd68	1466	0.33373396660239596	174.858398	460.978916	38924288	752525782	3	34518	2026-07-19T16:31:29.543110Z
