row_kind	analysis_id	status	observable	observable_tier	scientific_name	dataset_id	assembly_accession_version	clade	order	family	genus	scope	model	predictor	predictor_value	n	eligible_n	missing_n	denominator	estimate	effect	ci_low	ci_high	p_value	q_value	analysis_family	uncertainty	measurement_precision	cross_species_identification	sensitivity	conclusion	limitation	annotation_status	annotation_provider	annotation_release	annotation_assembly_accession_version	reference_fasta_sha256	annotation_gff_sha256	annotation_contig_mapping_sha256	annotation_sequence_regions_sha256	annotation_genetic_code	annotation_native_vs_projected	annotation_contig_dictionary_validated	annotation_cds_reconstruction_audit	source_modality	decision_version
point	point.whole_genome_gc.drosophila.melanogaster.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Drosophila melanogaster	drosophila.melanogaster.tier3c	GCF_000001215.4	Insecta	Diptera	Drosophilidae	Drosophila	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	14.5564099961	1	1	0	142553500 callable A/C/G/T FASTA bases	0.420095009944							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2014/08/08 00:00	GCF_000001215.4	bee09429e48a8e2ce18a30c4f28641693d9a137d5d18f70cab4efb28204d513a	662dc13c8c1b1559e50096ae5196cb542b98f00c4ad23079d4245294e9c1b909	4152ecde715fbb58c6b7a30bcbc83aa17f7b2091f9de4896fff7490ecee2c1e4	7f67962db92eea6f7350d0800580563922a99f76061ad8dd4329e602739de490	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":819,""gene_without_valid_cds"":101},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":13872,""retained_transcripts"":13872,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.drosophila.miranda.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Drosophila miranda	drosophila.miranda.tier3c	GCF_003369915.1	Insecta	Diptera	Drosophilidae	Drosophila	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	10.6768817054	1	1	0	9310476 callable CDS third positions	0.668745829966							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2019/09/23 00:00	GCF_003369915.1	1baf77960642578a7f793755ba9b1cddf03147f07d2755aeba915af12a630a56	97fb9ec36d9291aa4446e5681cb352ab151c79e4e488f94e09461e0c877393ce	f21e85d071001753190628807a77a556bf1d3f7e99132544a77ac56ddf2886ab	55454ecf9936aa55c4f2976624db7b092fed4cb57adb86973ff12148018394d8	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":334,""gene_without_valid_cds"":335,""invalid_candidate_transcript"":1},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":18777,""retained_transcripts"":18777,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.drosophila.miranda.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Drosophila miranda	drosophila.miranda.tier3c	GCF_003369915.1	Insecta	Diptera	Drosophilidae	Drosophila	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	10.6768817054	1	1	0	287090273 callable A/C/G/T FASTA bases	0.450814608407							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2019/09/23 00:00	GCF_003369915.1	1baf77960642578a7f793755ba9b1cddf03147f07d2755aeba915af12a630a56	97fb9ec36d9291aa4446e5681cb352ab151c79e4e488f94e09461e0c877393ce	f21e85d071001753190628807a77a556bf1d3f7e99132544a77ac56ddf2886ab	55454ecf9936aa55c4f2976624db7b092fed4cb57adb86973ff12148018394d8	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":334,""gene_without_valid_cds"":335,""invalid_candidate_transcript"":1},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":18777,""retained_transcripts"":18777,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.drosophila.mojavensis.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Drosophila mojavensis	drosophila.mojavensis.tier3c	GCF_018153725.1	Insecta	Diptera	Drosophilidae	Drosophila	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	12.5245105965	1	1	0	7314137 callable CDS third positions	0.615667576366							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2021/04/28 00:00	GCF_018153725.1	e89fb7cde6ca7912c1e5489e6ce0bb888f29d9421801f492e795675e9c58dd1e	e7d43b57a0f62a8052beb7b87f239ccdfcf34c2f79bf6b0861199a18b619561d	25402370ace591489f9a4d4430a5d29793d6c348381c2078cccd40777b8ff0be	dd2e70e0f11e21bac1159ccc12543f76e439f7016e8ddb12ee1640c6843202a3	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":140,""gene_without_valid_cds"":138,""invalid_candidate_transcript"":1},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":13134,""retained_transcripts"":13134,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.drosophila.mojavensis.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Drosophila mojavensis	drosophila.mojavensis.tier3c	GCF_018153725.1	Insecta	Diptera	Drosophilidae	Drosophila	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	12.5245105965	1	1	0	163170721 callable A/C/G/T FASTA bases	0.394802355503							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2021/04/28 00:00	GCF_018153725.1	e89fb7cde6ca7912c1e5489e6ce0bb888f29d9421801f492e795675e9c58dd1e	e7d43b57a0f62a8052beb7b87f239ccdfcf34c2f79bf6b0861199a18b619561d	25402370ace591489f9a4d4430a5d29793d6c348381c2078cccd40777b8ff0be	dd2e70e0f11e21bac1159ccc12543f76e439f7016e8ddb12ee1640c6843202a3	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":140,""gene_without_valid_cds"":138,""invalid_candidate_transcript"":1},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":13134,""retained_transcripts"":13134,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.drosophila.novamexicana.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Drosophila novamexicana	drosophila.novamexicana.tier3c	GCF_003285875.2	Insecta	Diptera	Drosophilidae	Drosophila	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	11.8848624645	1	1	0	7178459 callable CDS third positions	0.615642298716							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2019/07/18 00:00	GCF_003285875.2	dae40082ac36703dc1f2caa9d910ac069f8053947acf99db74d5321cd6a7e57a	5e6f55be705defb9aed66f505786e8190a19d292215fdecccb5b1e4fcbe9f10d	f7af8e83ff6e73973a08fcfc32a583a1639f88205f3f59e875e4325a87d39c26	52fe42e6278bbc51437b7314fdaf1081a883a56dc79fa1cd2db93b01dcff6795	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":142,""gene_without_valid_cds"":150,""invalid_candidate_transcript"":11},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":13110,""retained_transcripts"":13110,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.drosophila.novamexicana.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Drosophila novamexicana	drosophila.novamexicana.tier3c	GCF_003285875.2	Insecta	Diptera	Drosophilidae	Drosophila	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	11.8848624645	1	1	0	177223868 callable A/C/G/T FASTA bases	0.40205996971							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2019/07/18 00:00	GCF_003285875.2	dae40082ac36703dc1f2caa9d910ac069f8053947acf99db74d5321cd6a7e57a	5e6f55be705defb9aed66f505786e8190a19d292215fdecccb5b1e4fcbe9f10d	f7af8e83ff6e73973a08fcfc32a583a1639f88205f3f59e875e4325a87d39c26	52fe42e6278bbc51437b7314fdaf1081a883a56dc79fa1cd2db93b01dcff6795	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":142,""gene_without_valid_cds"":150,""invalid_candidate_transcript"":11},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":13110,""retained_transcripts"":13110,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.drosophila.parabipectinata.tier3c	unavailable	gc3	exact_assembly_native_annotation_composition	Drosophila parabipectinata	drosophila.parabipectinata.tier3c	GCA_047116105.1	Insecta	Diptera	Drosophilidae	Drosophila	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	13.5863349993	1	1	0	0 callable CDS third positions								Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		GC3 unavailable; whole-genome GC remains a separate observable.	native_annotation_unavailable	unavailable				061fa7eb1404fe75130a5dfd449a3abdceb0f5c92308cdc0109eb05d3cc94689							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.drosophila.parabipectinata.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Drosophila parabipectinata	drosophila.parabipectinata.tier3c	GCA_047116105.1	Insecta	Diptera	Drosophilidae	Drosophila	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	13.5863349993	1	1	0	209862113 callable A/C/G/T FASTA bases	0.415540012217							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	unavailable				061fa7eb1404fe75130a5dfd449a3abdceb0f5c92308cdc0109eb05d3cc94689							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.drosophila.persimilis.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Drosophila persimilis	drosophila.persimilis.tier3c	GCF_003286085.1	Insecta	Diptera	Drosophilidae	Drosophila	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	12.566192083	1	1	0	7603567 callable CDS third positions	0.675677744406							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2018/10/23 00:00	GCF_003286085.1	cd0d163873ba622340bf4179add37fd0d6f471c51c9c2a26e1fae77e8a3b2140	476da02b84395434817ece5b832cea423a880e2a37cebcaf7112fbd5cc734502	04d1397efdaf403ddd6cf598530645218f5a0bcd19282c180d9d3526580ebd40	b967e88bfaf885ba35b40385d366a39d9a757e24c5624b42a5cae212a6af005d	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":167,""gene_without_valid_cds"":172,""invalid_candidate_transcript"":5},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":14225,""retained_transcripts"":14225,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.drosophila.persimilis.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Drosophila persimilis	drosophila.persimilis.tier3c	GCF_003286085.1	Insecta	Diptera	Drosophilidae	Drosophila	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	12.566192083	1	1	0	195512972 callable A/C/G/T FASTA bases	0.449829640971							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2018/10/23 00:00	GCF_003286085.1	cd0d163873ba622340bf4179add37fd0d6f471c51c9c2a26e1fae77e8a3b2140	476da02b84395434817ece5b832cea423a880e2a37cebcaf7112fbd5cc734502	04d1397efdaf403ddd6cf598530645218f5a0bcd19282c180d9d3526580ebd40	b967e88bfaf885ba35b40385d366a39d9a757e24c5624b42a5cae212a6af005d	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":167,""gene_without_valid_cds"":172,""invalid_candidate_transcript"":5},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":14225,""retained_transcripts"":14225,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.drosophila.pseudoobscura.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Drosophila pseudoobscura	drosophila.pseudoobscura.tier3c	GCF_009870125.1	Insecta	Diptera	Drosophilidae	Drosophila	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	13.5295871584	1	1	0	7728402 callable CDS third positions	0.672324110469							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2020/03/03 00:00	GCF_009870125.1	548279efead4a1ea67c8822eafd193fcc2f65b9f4fa343ac32351edb66c948c2	94980051b2495bd1e51f1b4a20c75d2f3918fb6a3fbdb4580eb3ddb5fe890569	0c2f63383522072b325a5161a116e8ffedd368a17d0e02cee9acc4854da29737	ef4f0f1693b148eb600998e030dca01af031ba0114de72e4c0a7d3f441c2f9be	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":103,""gene_without_valid_cds"":103,""invalid_candidate_transcript"":2},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":14227,""retained_transcripts"":14227,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.drosophila.pseudoobscura.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Drosophila pseudoobscura	drosophila.pseudoobscura.tier3c	GCF_009870125.1	Insecta	Diptera	Drosophilidae	Drosophila	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	13.5295871584	1	1	0	163258851 callable A/C/G/T FASTA bases	0.451192983099							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2020/03/03 00:00	GCF_009870125.1	548279efead4a1ea67c8822eafd193fcc2f65b9f4fa343ac32351edb66c948c2	94980051b2495bd1e51f1b4a20c75d2f3918fb6a3fbdb4580eb3ddb5fe890569	0c2f63383522072b325a5161a116e8ffedd368a17d0e02cee9acc4854da29737	ef4f0f1693b148eb600998e030dca01af031ba0114de72e4c0a7d3f441c2f9be	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":103,""gene_without_valid_cds"":103,""invalid_candidate_transcript"":2},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":14227,""retained_transcripts"":14227,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
